Resp1,Resp2,HR1,HR2
-1.05545404135864,-0.353730821132418,-0.652473885538754,-0.134530257556406
-1.05534877076309,-0.134154807888006,-0.652473885538754,-0.134530257556406
-1.05205052524945,0.16112858869285,-1.46147047213217,-0.134530257556406
-1.04417632877682,0.435880778229383,-1.67652019768232,-0.134530257556406
-1.01819944158379,0.728431559946187,-1.67652019768232,-0.134530257556406
-0.89458133195563,0.998729901347979,-1.67652019768232,0.0971842429998752
-0.535838151782361,1.2378565650493,-1.67652019768232,0.279245636294094
0.0273600134664623,1.42497150958603,-1.67652019768232,0.279245636294094
0.628184823381834,1.50645909285356,-1.67652019768232,0.279245636294094
1.11818921640987,1.47636745908199,-1.67652019768232,0.279245636294094
1.43314251162104,1.3944952206454,-1.67652019768232,0.279245636294094
1.60791862390116,1.30602336304371,-1.67652019768232,0.279245636294094
1.68437552588673,1.24445910601593,-1.64216075569783,0.279245636294094
1.6869045305008,1.18966232565014,-1.63302723314499,0.279245636294094
1.64574733982102,1.10404010106305,-1.63302723314499,0.190465265107953
1.58710595550682,0.98336692290807,-1.63302723314499,-0.00714265785474663
1.52580094822346,0.868186001145181,-1.63302723314499,-0.00714265785474663
1.46917567738111,0.761615190167783,-1.63302723314499,-0.00714265785474663
1.40449888751112,0.664485596415949,-1.63302723314499,-0.00714265785474663
1.31085730575451,0.591766777756005,-1.63302723314499,-0.00714265785474663
1.1754705241756,0.546537582531168,-1.63302723314499,-0.00714265785474663
1.0113840674279,0.523826711558931,-1.63302723314499,-0.00714265785474663
0.850438673694512,0.533950607707762,-0.992276183609195,-0.00714265785474663
0.724410981742524,0.556797488540381,-0.821949955251579,-0.00714265785474663
0.636123377967713,0.53331321670793,-0.821949955251579,-0.211133001204113
0.576052835372649,0.477901251033796,-0.821949955251579,-0.275551004367071
0.535894407492529,0.432211725980751,-0.821949955251579,-0.275551004367071
0.509698346287194,0.375047702029976,-0.821949955251579,-0.275551004367071
0.495951560608115,0.297932448635001,-0.821949955251579,-0.275551004367071
0.494717862430021,0.220138606838875,-0.821949955251579,-0.275551004367071
0.506688835587138,0.168975232743268,-0.821949955251579,-0.275551004367071
0.523327568463281,0.151358814887267,-0.821949955251579,-0.275551004367071
0.529803429946739,0.163719057913345,-0.73306501861187,-0.275551004367071
0.447738643473314,0.186045858076836,-0.709437377226631,-0.275551004367071
0.302701977457726,0.207116137500113,-0.709437377226631,-0.545028532087933
0.15186723660918,0.226693084170633,-0.709437377226631,-0.608239310195296
-0.0165964724891186,0.243581096909705,-0.709437377226631,-0.608239310195296
-0.18975611055655,0.241048917629373,-0.709437377226631,-0.608239310195296
-0.313955781060105,0.200286134285779,-0.709437377226631,-0.608239310195296
-0.366351055744001,0.0992921658542396,-0.709437377226631,-0.608239310195296
-0.365260436277413,-0.0408648995931009,-0.709437377226631,-0.608239310195296
-0.340517304750739,-0.17085526449946,-0.709437377226631,-0.608239310195296
-0.312926923153443,-0.263360815178481,-0.247733206944128,-0.608239310195296
-0.295899857043701,-0.312122030161039,-0.125001718641186,-0.608239310195296
-0.291837065505513,-0.31491308105533,-0.125001718641186,-0.696230407782623
-0.297613773866451,-0.284104583282798,-0.125001718641186,-0.733940878177192
-0.306216605360433,-0.244662162042454,-0.125001718641186,-0.733940878177192
-0.314950031030924,-0.210490962909819,-0.125001718641186,-0.733940878177192
-0.339099500402312,-0.197948399469396,-0.125001718641186,-0.733940878177192
-0.396532682584174,-0.206893640888307,-0.125001718641186,-0.733940878177192
-0.475542207279564,-0.238032156141613,-0.125001718641186,-0.733940878177192
-0.554034193864597,-0.270886937603039,-0.125001718641186,-0.733940878177192
-0.657543971746211,-0.290438756780555,0.197748239109378,-0.733940878177192
-0.863481579189567,-0.300854833080582,0.283542531675984,-0.733940878177192
-1.08450413624993,-0.318796447444862,0.283542531675984,-0.673749545781711
-1.20949362366142,-0.341622145216519,0.283542531675984,-0.647953260469363
-1.23738570846686,-0.375679101910037,0.283542531675984,-0.647953260469363
-1.2074205383603,-0.414639864171136,0.283542531675984,-0.647953260469363
-1.16289669687974,-0.450053267216576,0.283542531675984,-0.647953260469363
-1.12941098946698,-0.479575295783396,0.283542531675984,-0.647953260469363
-1.10760672514341,-0.507387047835196,0.283542531675984,-0.647953260469363
-1.0928025961221,-0.552196672362916,0.283542531675984,-0.647953260469363
-1.08973228199988,-0.610930288085911,0.628839626152723,-0.647953260469363
-1.1153407652247,-0.694560428402157,0.720627461393376,-0.601789316818612
-1.15973291641916,-0.772031265041137,0.720627461393376,-0.292846001617435
-1.18798468134852,-0.807738016958378,0.720627461393376,-0.292846001617435
-1.1847185334498,-0.805185385067462,0.720627461393376,-0.292846001617435
-1.16067736238928,-0.815406577206642,0.720627461393376,-0.292846001617435
-1.13515666374591,-0.839892004327162,0.720627461393376,-0.292846001617435
-1.10829097922378,-0.855079382496203,0.720627461393376,-0.292846001617435
-1.09759800853472,-0.844739565215638,0.720627461393376,-0.292846001617435
-1.11371502581988,-0.812521882573893,0.720627461393376,-0.292846001617435
-1.15937617298746,-0.766989988712419,1.14332974089054,-0.292846001617435
-1.23284473720116,-0.725902593220847,1.25569363797206,-0.106035136001386
-1.36072022415042,-0.711394387813259,1.25569363797206,-0.0622153033260157
-1.56927190400885,-0.724974921240803,1.25569363797206,-0.0622153033260157
-1.8157040828022,-0.782584081651924,1.25569363797206,-0.0622153033260157
-2.03071783221096,-0.891715851654546,1.25569363797206,-0.0622153033260157
-2.17293553238256,-1.06497955785364,1.25569363797206,-0.0622153033260157
-2.25008225522888,-1.25039182255928,1.25569363797206,-0.0622153033260157
-2.28380527420171,-1.4030929123478,1.25569363797206,-0.0622153033260157
-2.29791318200204,-1.54903207689721,1.25569363797206,0.0919686092517736
-2.32489865290677,-1.68179201745675,1.55528456030064,0.638620662936666
-2.38356073299655,-1.77677131138586,1.63492265357786,0.638620662936666
-2.44720742896216,-1.84949115267633,1.63492265357786,0.638620662936666
-2.49866335496881,-1.87570789328276,1.63492265357786,0.638620662936666
-2.5469736188999,-1.80356116335886,1.63492265357786,0.638620662936666
-2.62057689919875,-1.60930343675595,1.63492265357786,0.638620662936666
-2.71947032145209,-1.24041021814408,1.63492265357786,0.638620662936666
-2.81783341445599,-0.729824819570489,1.63492265357786,0.638620662936666
-0.064787511549554,-0.180725840457205,1.63492265357786,0.774507970045572
-0.064787511549554,0.28165100188981,1.63492265357786,0.812835159230135
-0.064787511549554,0.583042278441321,1.66602306989986,0.812835159230135
-0.064787511549554,0.7168759810565,1.67429026917533,0.812835159230135
-0.064787511549554,0.738752677697075,1.67429026917533,0.812835159230135
-0.064787511549554,0.712966026273208,1.67429026917533,0.812835159230135
-0.064787511549554,0.66749066927099,1.67429026917533,0.812835159230135
-0.064787511549554,0.606420927149115,1.67429026917533,0.812835159230135
-0.064787511549554,0.54138776127628,1.67429026917533,0.867245510366484
-0.064787511549554,0.499796647204048,1.67429026917533,0.936495048176383
-2.73158405713525,0.478805256421594,1.67429026917533,0.936495048176383
-1.93075510905616,0.457111464555666,1.67429026917533,0.936495048176383
-0.954809942273483,0.426447303777825,1.26614053692208,0.936495048176383
-0.038693620362763,0.384967948613425,1.15764503847502,0.936495048176383
0.681456803696312,0.325132229360123,1.15764503847502,0.936495048176383
1.15385033727824,0.252065424140106,1.15764503847502,0.936495048176383
1.40756914414508,0.175176610362306,1.15764503847502,0.936495048176383
1.50110494749314,0.11694276878793,1.15764503847502,0.779626656969785
1.49766954455934,0.0863412806525204,1.15764503847502,-0.0439323968648529
1.45086480248849,0.0697895672674742,1.15764503847502,-0.0439323968648529
1.3893613648753,0.0277671952920783,1.15764503847502,-0.0439323968648529
1.32789021650458,-0.0431469726640097,1.15764503847502,-0.0439323968648529
1.23606727602774,-0.122267896706863,1.03416122123071,-0.0439323968648529
1.07426751085493,-0.207159086555667,1.00133640905185,-0.0439323968648529
0.86237065064485,-0.276740913022306,1.00133640905185,-0.0439323968648529
0.671020863042399,-0.321092252982878,1.00133640905185,-0.0439323968648529
0.531166476722256,-0.333572435961021,1.00133640905185,-0.0439323968648529
0.445881389241863,-0.330989417334382,1.00133640905185,-0.0439323968648529
0.395655999558702,-0.344243001172738,1.00133640905185,-0.0439323968648529
0.349796172945476,-0.452830585643761,1.00133640905185,-1.46146317009054
