Resp1,Resp2,HR1,HR2
-1.05545404135864,1.06250536789452,-0.652473885538754,-2.01583061424935
-1.05534877076309,1.1041869552737,-0.652473885538754,-1.45245985209677
-1.05205052524945,1.13654011240021,-1.46147047213217,-1.45245985209677
-1.04417632877682,1.16111070657865,-1.67652019768232,-1.45245985209677
-1.01819944158379,1.17573503587605,-1.67652019768232,-1.45245985209677
-0.89458133195563,1.1775900592757,-1.67652019768232,-1.45245985209677
-0.535838151782361,1.17025775020514,-1.67652019768232,-1.45245985209677
0.0273600134664623,1.1623640890339,-1.67652019768232,-1.45245985209677
0.628184823381834,1.16108543922191,-1.67652019768232,-1.45245985209677
1.11818921640987,1.16877774300391,-1.67652019768232,-1.45245985209677
1.43314251162104,1.17875183670911,-1.67652019768232,-0.625767051717851
1.60791862390116,1.18320366711182,-1.67652019768232,0.667265277079948
1.68437552588673,1.179292740485,-1.64216075569783,0.667265277079948
1.6869045305008,1.17314439376072,-1.63302723314499,0.667265277079948
1.64574733982102,1.16677181009908,-1.63302723314499,0.667265277079948
1.58710595550682,1.15738229536027,-1.63302723314499,0.667265277079948
1.52580094822346,1.15199049323818,-1.63302723314499,0.667265277079948
1.46917567738111,1.14139209611397,-1.63302723314499,0.667265277079948
1.40449888751112,1.14131924624352,-1.63302723314499,0.667265277079948
1.31085730575451,1.14414523946,-1.63302723314499,0.667265277079948
1.1754705241756,1.1131316429728,-1.63302723314499,0.836075168624365
1.0113840674279,1.05767335494381,-1.63302723314499,1.10011115283486
0.850438673694512,1.03923161428833,-0.992276183609195,1.10011115283486
0.724410981742524,1.03882642487181,-0.821949955251579,1.10011115283486
0.636123377967713,1.03788827656992,-0.821949955251579,1.10011115283486
0.576052835372649,1.03075788927973,-0.821949955251579,1.10011115283486
0.535894407492529,1.0204749867971,-0.821949955251579,1.10011115283486
0.509698346287194,1.01091272495787,-0.821949955251579,1.10011115283486
0.495951560608115,1.00347404986668,-0.821949955251579,1.10011115283486
0.494717862430021,0.999518623170004,-0.821949955251579,1.10011115283486
0.506688835587138,0.997473747277217,-0.821949955251579,-0.0161999910805451
0.523327568463281,0.996358249916454,-0.821949955251579,-1.7622251136149
0.529803429946739,0.993662891539184,-0.73306501861187,-1.7622251136149
0.447738643473314,0.990740257195402,-0.709437377226631,-1.7622251136149
0.302701977457726,0.990707218606955,-0.709437377226631,-1.7622251136149
0.15186723660918,0.991474182737695,-0.709437377226631,-1.7622251136149
-0.0165964724891186,0.987978951885346,-0.709437377226631,-1.7622251136149
-0.18975611055655,0.977171730043104,-0.709437377226631,-1.7622251136149
-0.313955781060105,0.96308413671017,-0.709437377226631,-1.7622251136149
-0.366351055744001,0.948653176496786,-0.709437377226631,-1.7622251136149
-0.365260436277413,0.937514439987822,-0.709437377226631,-0.893945552979951
-0.340517304750739,0.930996069755877,-0.709437377226631,0.464132734167026
-0.312926923153443,0.929081003822952,-0.247733206944128,0.464132734167026
-0.295899857043701,0.927023754740011,-0.125001718641186,0.464132734167026
-0.291837065505513,0.929021308607296,-0.125001718641186,0.464132734167026
-0.297613773866451,0.931634482953122,-0.125001718641186,0.464132734167026
-0.306216605360433,0.93332049291674,-0.125001718641186,0.464132734167026
-0.314950031030924,0.933374674465204,-0.125001718641186,0.464132734167026
-0.339099500402312,0.933542993266001,-0.125001718641186,0.464132734167026
-0.396532682584174,0.935301505782452,-0.125001718641186,0.464132734167026
-0.475542207279564,0.932367496786667,-0.125001718641186,0.394714153325479
-0.554034193864597,0.928428697920972,-0.125001718641186,0.286136373034855
-0.657543971746211,0.925608305201094,0.197748239109378,0.286136373034855
-0.863481579189567,0.921374416603901,0.283542531675984,0.286136373034855
-1.08450413624993,0.910499554655484,0.283542531675984,0.286136373034855
-1.20949362366142,0.890966281554905,0.283542531675984,0.286136373034855
-1.23738570846686,0.860465629775319,0.283542531675984,0.286136373034855
-1.2074205383603,0.815927311570438,0.283542531675984,0.286136373034855
-1.16289669687974,0.770509541741171,0.283542531675984,0.286136373034855
-1.12941098946698,0.73368879467502,0.283542531675984,0.286136373034855
