"",".groups","time","HR1","HR2","Resp1","Resp2","filename","Dimension_Resp","Radius_Resp","Delay_Resp","Dimension_HR","Radius_HR","Delay_HR"
"1","1",19.654707,2.56591601180921,-0.0965348838065445,NA,0.82385712318041,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"2","2",19.656376,2.56591601180921,-0.0965348838065445,NA,0.856016395072653,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"3","3",19.658043,2.56591601180921,-0.0965348838065445,NA,0.889346865956438,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"4","4",19.659708,2.56591601180921,0.214941271463386,NA,0.861817746599356,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"5","5",19.661376,2.56591601180921,0.234822728182744,NA,0.709328756497088,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"6","6",19.663042,2.56591601180921,0.234822728182744,NA,0.409879341714744,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"7","7",19.664708,2.56591601180921,0.234822728182744,NA,0.0695769564740361,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"8","8",19.666374,2.6543245901,0.234822728182744,NA,-0.230321617577945,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"9","9",19.66804,2.82594124207623,0.242358161375827,NA,-0.379725189697197,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"10","10",19.669708,2.82594124207623,0.385531392044425,NA,-0.29169753612982,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"11","11",19.671375,2.82594124207623,0.385531392044425,NA,0.127355404285004,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"12","12",19.673041,2.82594124207623,0.385531392044425,NA,0.753812802719351,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"13","13",19.674708,2.82594124207623,0.385531392044425,NA,1.24571416379002,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"14","14",19.676377,2.82594124207623,0.385531392044425,NA,1.52916156479105,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"15","15",19.678042,2.82594124207623,0.385531392044425,NA,1.6183395759732,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"16","16",19.679708,2.82594124207623,-0.0764912610395222,NA,1.58126876194103,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"17","17",19.681376,2.82594124207623,-0.116667143916387,NA,1.47384311884334,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"18","18",19.683041,2.70277354614041,-0.116667143916387,NA,1.29376631939848,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"19","19",19.684707,2.46368331285323,-0.116667143916387,NA,1.0474986168109,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"20","20",19.686374,2.46368331285323,-0.116667143916387,NA,0.818777787290043,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"21","21",19.688041,2.46368331285323,-0.116667143916387,NA,0.637668241813566,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"22","22",19.689708,2.46368331285323,-0.410137328061682,NA,0.505324442859551,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"23","23",19.691376,2.46368331285323,-0.728063360885752,NA,0.407696454577146,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"24","24",19.693042,2.46368331285323,-0.728063360885752,NA,0.313346923597866,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"25","25",19.694709,2.46368331285323,-0.728063360885752,NA,0.206223539955246,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"26","26",19.696377,2.46368331285323,-0.728063360885752,NA,0.123665456511405,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"27","27",19.698042,2.46368331285323,-0.728063360885752,NA,0.089071728452953,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"28","28",19.699708,2.24087035043574,-0.728063360885752,NA,0.102722785538256,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"29","29",19.701375,1.80835107044885,-0.877964468047345,NA,0.16801095162951,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"30","30",19.703041,1.80835107044885,-0.889247347081013,NA,0.285989911935445,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"31","31",19.704707,1.80835107044885,-0.889247347081013,NA,0.357822502800185,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"32","32",19.706375,1.80835107044885,-0.889247347081013,NA,0.341728032770473,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"33","33",19.708042,1.80835107044885,-0.889247347081013,NA,0.279458224590529,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"34","34",19.709708,1.80835107044885,-0.889247347081013,NA,0.159145261174787,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"35","35",19.711376,1.80835107044885,-0.858680306149508,NA,0.0335263609511275,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"36","36",19.713043,1.80835107044885,-0.818161205379839,NA,-0.0501775821170428,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"37","37",19.714709,1.80835107044885,-0.818161205379839,NA,-0.101235371963561,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"38","38",19.716376,1.64913879746943,-0.818161205379839,NA,-0.170675252002365,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"39","39",19.718041,1.34007967933291,-0.818161205379839,NA,-0.267715557889301,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"40","40",19.719708,1.34007967933291,-0.818161205379839,NA,-0.31927712266447,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
"41","41",19.721375,1.34007967933291,-0.807231364853663,NA,-0.308782499417022,"Study1_G1_T2_TurnTaking.csv",NA,NA,NA,NA,NA,NA
